Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
AMZN231222P00115000,2023-12-08 9:50AM EST,115.0,0.02,0.02,0.03,-0.01,-33.33%,1,364,48.83%,Put,"December 22, 2023"
AMZN231222P00120000,2023-12-08 10:29AM EST,120.0,0.02,0.03,0.04,-0.01,-33.33%,1,587,42.58%,Put,"December 22, 2023"
AMZN231222P00122000,2023-12-08 10:49AM EST,122.0,0.04,0.04,0.05,-0.02,-33.33%,12,402,40.63%,Put,"December 22, 2023"
AMZN231222P00123000,2023-12-07 11:53AM EST,123.0,0.05,0.04,0.05,0.0,-,5,242,39.06%,Put,"December 22, 2023"
AMZN231222P00124000,2023-12-07 9:31AM EST,124.0,0.07,0.05,0.06,0.0,-,5,227,38.48%,Put,"December 22, 2023"
AMZN231222P00125000,2023-12-08 10:06AM EST,125.0,0.05,0.05,0.06,-0.02,-28.57%,4,824,36.91%,Put,"December 22, 2023"
AMZN231222P00126000,2023-12-06 1:12PM EST,126.0,0.1,0.06,0.07,0.0,-,101,3115,36.13%,Put,"December 22, 2023"
AMZN231222P00127000,2023-12-08 10:20AM EST,127.0,0.07,0.06,0.07,-0.01,-12.50%,5,1020,34.57%,Put,"December 22, 2023"
AMZN231222P00128000,2023-12-07 1:41PM EST,128.0,0.09,0.07,0.08,0.0,-,7,472,33.59%,Put,"December 22, 2023"
AMZN231222P00129000,2023-12-08 10:41AM EST,129.0,0.09,0.08,0.09,-0.02,-18.18%,11,291,32.52%,Put,"December 22, 2023"
AMZN231222P00130000,2023-12-08 10:06AM EST,130.0,0.1,0.1,0.11,-0.02,-16.67%,4,2609,31.93%,Put,"December 22, 2023"
AMZN231222P00131000,2023-12-08 9:55AM EST,131.0,0.1,0.11,0.12,-0.03,-23.08%,2,1867,30.66%,Put,"December 22, 2023"
AMZN231222P00132000,2023-12-08 10:50AM EST,132.0,0.13,0.13,0.14,-0.03,-18.75%,7,584,29.79%,Put,"December 22, 2023"
AMZN231222P00133000,2023-12-07 3:03PM EST,133.0,0.16,0.16,0.17,-0.04,-20.00%,6,607,29.15%,Put,"December 22, 2023"
AMZN231222P00134000,2023-12-08 10:44AM EST,134.0,0.19,0.19,0.2,-0.03,-13.64%,2,1403,28.27%,Put,"December 22, 2023"
AMZN231222P00135000,2023-12-08 10:50AM EST,135.0,0.23,0.22,0.23,-0.02,-8.00%,14,1953,27.25%,Put,"December 22, 2023"
AMZN231222P00136000,2023-12-08 10:39AM EST,136.0,0.3,0.27,0.28,0.0,-,121,5379,26.56%,Put,"December 22, 2023"
AMZN231222P00137000,2023-12-08 10:35AM EST,137.0,0.35,0.34,0.36,-0.05,-12.50%,91,1027,26.22%,Put,"December 22, 2023"
AMZN231222P00138000,2023-12-08 10:51AM EST,138.0,0.45,0.43,0.44,-0.04,-8.16%,42,1250,25.56%,Put,"December 22, 2023"
AMZN231222P00139000,2023-12-08 10:41AM EST,139.0,0.59,0.53,0.54,-0.05,-7.81%,56,712,24.95%,Put,"December 22, 2023"
AMZN231222P00140000,2023-12-08 10:51AM EST,140.0,0.69,0.68,0.69,-0.09,-11.54%,174,2550,24.68%,Put,"December 22, 2023"
AMZN231222P00141000,2023-12-08 10:19AM EST,141.0,0.78,0.85,0.87,-0.12,-13.33%,55,892,24.41%,Put,"December 22, 2023"
AMZN231222P00142000,2023-12-08 10:52AM EST,142.0,1.07,1.05,1.06,-0.05,-4.46%,299,1171,23.83%,Put,"December 22, 2023"
AMZN231222P00143000,2023-12-08 10:42AM EST,143.0,1.36,1.31,1.33,-0.08,-5.56%,329,1256,23.68%,Put,"December 22, 2023"
AMZN231222P00144000,2023-12-08 10:28AM EST,144.0,1.52,1.63,1.65,-0.25,-14.12%,309,1184,23.54%,Put,"December 22, 2023"
AMZN231222P00145000,2023-12-08 10:52AM EST,145.0,2.03,1.99,2.01,-0.03,-1.46%,221,1621,23.28%,Put,"December 22, 2023"
AMZN231222P00146000,2023-12-08 10:43AM EST,146.0,2.6,2.39,2.42,0.11,+4.42%,394,897,22.97%,Put,"December 22, 2023"
AMZN231222P00147000,2023-12-08 10:38AM EST,147.0,3.15,2.89,2.92,0.26,+9.00%,233,1745,22.96%,Put,"December 22, 2023"
AMZN231222P00148000,2023-12-08 10:14AM EST,148.0,3.3,3.4,3.45,-0.5,-13.16%,34,426,22.71%,Put,"December 22, 2023"
AMZN231222P00149000,2023-12-08 10:42AM EST,149.0,4.4,4.0,4.05,0.2,+4.76%,46,1423,22.55%,Put,"December 22, 2023"
AMZN231222P00150000,2023-12-07 2:40PM EST,150.0,5.4,4.65,4.75,0.7,+14.89%,27,558,22.80%,Put,"December 22, 2023"
AMZN231222P00152500,2023-12-07 3:56PM EST,152.5,6.53,6.5,6.6,0.0,-,34,112,22.34%,Put,"December 22, 2023"
AMZN231222P00155000,2023-12-08 9:43AM EST,155.0,8.38,8.55,8.75,0.51,+6.48%,3,129,22.49%,Put,"December 22, 2023"
AMZN231222P00157500,2023-12-07 2:03PM EST,157.5,10.8,10.9,11.15,0.0,-,1,9,24.90%,Put,"December 22, 2023"
AMZN231222P00160000,2023-12-07 10:30AM EST,160.0,13.28,13.35,13.6,0.0,-,17,17,27.69%,Put,"December 22, 2023"
AMZN231222P00162500,2023-11-29 10:10AM EST,162.5,15.3,15.75,16.1,0.0,-,20,0,31.45%,Put,"December 22, 2023"
AMZN231222P00170000,2023-11-30 10:00AM EST,170.0,24.2,23.3,23.5,0.0,-,4,0,37.70%,Put,"December 22, 2023"
AMZN231222P00172500,2023-12-07 1:39PM EST,172.5,25.5,25.85,26.05,0.0,-,74,0,43.16%,Put,"December 22, 2023"
AMZN231229C00075000,2023-11-27 10:25AM EST,75.0,74.0,71.6,72.2,0.0,-,3,1,134.96%,Call,"December 29, 2023"
AMZN231229C00080000,2023-11-30 3:54PM EST,80.0,67.0,66.8,67.2,0.0,-,1,4,129.69%,Call,"December 29, 2023"
AMZN231229C00085000,2023-11-29 11:10AM EST,85.0,62.35,61.75,61.95,0.0,-,-,6,108.79%,Call,"December 29, 2023"
AMZN231229C00090000,2023-12-08 9:51AM EST,90.0,56.35,56.5,56.95,0.55,+0.99%,10,55,87.70%,Call,"December 29, 2023"
AMZN231229C00095000,2023-11-27 3:39PM EST,95.0,53.97,51.55,52.2,0.0,-,201,203,90.43%,Call,"December 29, 2023"
AMZN231229C00100000,2023-12-01 3:53PM EST,100.0,47.55,46.7,47.0,0.0,-,41,40,79.69%,Call,"December 29, 2023"
AMZN231229C00105000,2023-12-07 9:41AM EST,105.0,41.92,41.65,42.1,0.0,-,1,22,72.07%,Call,"December 29, 2023"
AMZN231229C00110000,2023-12-06 9:55AM EST,110.0,36.53,36.9,37.15,0.0,-,1,21,69.14%,Call,"December 29, 2023"
AMZN231229C00115000,2023-12-04 3:52PM EST,115.0,30.42,32.0,32.3,0.0,-,6,16,63.67%,Call,"December 29, 2023"
AMZN231229C00120000,2023-12-07 11:57AM EST,120.0,27.44,27.05,27.25,0.0,-,41,217,54.54%,Call,"December 29, 2023"
AMZN231229C00125000,2023-12-08 9:36AM EST,125.0,21.27,21.95,22.2,1.32,+6.62%,19,76,46.61%,Call,"December 29, 2023"
AMZN231229C00128000,2023-12-08 9:38AM EST,128.0,18.39,18.95,19.6,1.02,+5.87%,1,14,47.68%,Call,"December 29, 2023"
AMZN231229C00129000,2023-12-07 9:31AM EST,129.0,17.91,18.15,18.35,0.0,-,1,11,41.92%,Call,"December 29, 2023"
AMZN231229C00130000,2023-12-08 9:43AM EST,130.0,16.9,17.0,17.5,-0.98,-5.48%,6,187,42.31%,Call,"December 29, 2023"
AMZN231229C00131000,2023-12-05 1:38PM EST,131.0,16.56,16.1,16.35,0.0,-,7,125,38.16%,Call,"December 29, 2023"
AMZN231229C00132000,2023-12-08 9:41AM EST,132.0,14.86,15.2,15.45,-0.39,-2.56%,8,72,37.72%,Call,"December 29, 2023"
AMZN231229C00133000,2023-12-06 12:34PM EST,133.0,13.82,14.1,14.5,0.0,-,1,117,36.45%,Call,"December 29, 2023"
AMZN231229C00134000,2023-12-07 3:58PM EST,134.0,13.63,13.4,13.7,0.0,-,1,29,36.96%,Call,"December 29, 2023"
AMZN231229C00135000,2023-12-08 10:43AM EST,135.0,12.15,12.35,12.7,-1.1,-8.30%,20,337,34.89%,Call,"December 29, 2023"
AMZN231229C00136000,2023-12-07 9:55AM EST,136.0,10.95,11.45,11.65,0.33,+3.11%,3,247,32.28%,Call,"December 29, 2023"
AMZN231229C00137000,2023-12-08 10:48AM EST,137.0,10.48,10.65,10.75,0.32,+3.15%,413,933,31.28%,Call,"December 29, 2023"
AMZN231229C00138000,2023-12-08 10:51AM EST,138.0,9.75,9.75,9.9,-0.72,-6.88%,7,568,30.66%,Call,"December 29, 2023"
AMZN231229C00139000,2023-12-08 10:42AM EST,139.0,8.43,8.85,8.95,-0.68,-7.46%,8,248,28.93%,Call,"December 29, 2023"
AMZN231229C00140000,2023-12-07 3:59PM EST,140.0,8.59,8.05,8.2,0.27,+3.25%,49,1463,28.91%,Call,"December 29, 2023"
AMZN231229C00141000,2023-12-08 10:18AM EST,141.0,7.67,7.3,7.4,0.34,+4.64%,32,681,28.19%,Call,"December 29, 2023"
AMZN231229C00142000,2023-12-08 10:12AM EST,142.0,6.8,6.45,6.55,-0.05,-0.73%,17,1119,26.87%,Call,"December 29, 2023"
AMZN231229C00143000,2023-12-08 10:52AM EST,143.0,5.83,5.8,5.9,-0.27,-4.43%,53,1396,26.91%,Call,"December 29, 2023"
AMZN231229C00144000,2023-12-08 10:48AM EST,144.0,5.04,5.15,5.2,-0.41,-7.52%,12,1953,26.29%,Call,"December 29, 2023"
AMZN231229C00145000,2023-12-08 10:53AM EST,145.0,4.6,4.55,4.6,-0.2,-4.17%,401,3848,26.12%,Call,"December 29, 2023"
AMZN231229C00146000,2023-12-08 10:54AM EST,146.0,4.0,3.95,4.0,-0.2,-4.76%,849,2160,25.67%,Call,"December 29, 2023"
AMZN231229C00147000,2023-12-08 10:51AM EST,147.0,3.43,3.4,3.45,-0.19,-5.25%,737,3489,25.28%,Call,"December 29, 2023"
AMZN231229C00148000,2023-12-08 10:45AM EST,148.0,2.92,2.94,2.97,-0.23,-7.30%,305,3168,25.06%,Call,"December 29, 2023"
AMZN231229C00149000,2023-12-08 10:42AM EST,149.0,2.3,2.53,2.55,-0.31,-11.88%,231,2612,24.96%,Call,"December 29, 2023"
AMZN231229C00150000,2023-12-08 10:54AM EST,150.0,2.16,2.15,2.17,-0.17,-7.30%,4634,15394,24.85%,Call,"December 29, 2023"
